Label,Area,Perim.,Circ.,AR,Round,Solidity
L4_EJ8.bmp,4.072,16.272,0.193,1.802,0.555,0.861
L4_EK10.bmp,10.345,28.512,0.16,1.61,0.621,0.848
L4_EK10.bmp,10.345,28.512,0.16,1.61,0.621,0.848
L4_EK11.bmp,0.003,0.31,0.355,8,0.125,1
L4_EK11.bmp,11.721,37.275,0.106,1.53,0.654,0.858
L4_EK12.bmp,0.001,0.163,0.645,4,0.25,1
L4_EK12.bmp,5.428,26.111,0.1,2.563,0.39,0.698
L4_EK13.bmp,0.003,0.246,0.567,1.776,0.563,0.667
L4_EK13.bmp,6.80E-04,0.089,1,2,0.5,1
L4_EK14.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L4_EK14.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L4_EK15.bmp,11.429,31.799,0.142,1.874,0.534,0.805
L4_EK15.bmp,10.776,37.828,0.095,1.892,0.528,0.799
L4_EK2.bmp,3.40E-04,0.052,1,1,1,1
L4_EK2.bmp,6.372,26.009,0.118,1.912,0.523,0.747
L4_EK3.bmp,15.573,46.257,0.091,1.545,0.647,0.802
L4_EK3.bmp,15.573,46.257,0.091,1.545,0.647,0.802
L4_EK5.bmp,11.485,35.114,0.117,1.649,0.606,0.874
L4_EK5.bmp,11.485,35.114,0.117,1.649,0.606,0.874
L4_EK6.bmp,3.40E-04,0.052,1,1,1,1
L4_EK6.bmp,5.734,25.374,0.112,1.784,0.561,0.789
L4_EK9.bmp,7.24,25.389,0.141,1.842,0.543,0.801
L4_EK9.bmp,6.667,28.416,0.104,1.876,0.533,0.782
L4_LA1.bmp,3.40E-04,0.052,1,1,1,1
L4_LA1.bmp,0.003,0.31,0.355,8,0.125,1
L4_LA15.bmp,16.803,39.431,0.136,1.55,0.645,0.819
L4_LA15.bmp,16.088,46.299,0.094,1.55,0.645,0.799
L4_LA16.bmp,0.002,0.156,0.873,2.308,0.433,0.769
L4_LA16.bmp,3.40E-04,0.052,1,1,1,1
L4_LA18.bmp,11.666,43.037,0.079,2.023,0.494,0.775
L4_LA18.bmp,12.433,35.949,0.121,2.004,0.499,0.796
L4_LA2.bmp,13.1,35.028,0.134,1.796,0.557,0.798
L4_LA2.bmp,13.1,35.028,0.134,1.796,0.557,0.798
L4_LA4.bmp,11.021,43.77,0.072,1.892,0.528,0.753
L4_LA4.bmp,11.021,43.77,0.072,1.892,0.528,0.753
L4_LA9.bmp,3.40E-04,0.052,1,1,1,1
L4_LA9.bmp,12.224,37.262,0.111,2.002,0.499,0.793
L4_LB1.bmp,14.904,34.586,0.157,1.724,0.58,0.836
L4_LB1.bmp,14.105,43.176,0.095,1.758,0.569,0.814
L4_LB13.bmp,8.983,30.278,0.123,1.99,0.503,0.844
L4_LB13.bmp,8.983,30.278,0.123,1.99,0.503,0.844
L4_LB19.bmp,3.40E-04,0.052,1,1,1,1
L4_LB19.bmp,3.40E-04,0.052,1,1,1,1
L4_LB4.bmp,0.002,0.156,0.873,1,1,0.714
L4_LB4.bmp,13.525,34.38,0.144,1.775,0.563,0.81
L4_LB6.bmp,13.078,32.2,0.159,1.997,0.501,0.869
L4_LB6.bmp,12.43,38.005,0.108,2.007,0.498,0.848
L4_LB7.bmp,11.194,30.758,0.149,1.791,0.558,0.796
L4_LB7.bmp,0.003,0.235,0.621,1.776,0.563,0.667
L4_LB8.bmp,0.002,0.167,0.916,1.124,0.89,0.8
L4_LB8.bmp,3.40E-04,0.052,1,1,1,1
L4_LC12.bmp,13.681,45.749,0.082,1.763,0.567,0.768
L4_LC12.bmp,14.523,38.637,0.122,1.73,0.578,0.794
L4_LC14.bmp,3.40E-04,0.052,1,1,1,1
L4_LC14.bmp,14.602,36.079,0.141,1.703,0.587,0.749
L4_LC15.bmp,20.251,55.011,0.084,1.815,0.551,0.812
L4_LC15.bmp,6.80E-04,0.078,1,2,0.5,1
L4_LC17.bmp,12.645,33.962,0.138,1.902,0.526,0.757
L4_LC17.bmp,12.645,33.951,0.138,1.902,0.526,0.757
L4_LC18.bmp,7.485,23.748,0.167,2.033,0.492,0.816
L4_LC18.bmp,7.485,23.748,0.167,2.033,0.492,0.816
L4_LC2.bmp,11.48,29.969,0.161,1.942,0.515,0.854
L4_LC2.bmp,0.003,0.267,0.479,1.745,0.573,0.571
L4_LC4.bmp,10.685,31.572,0.135,1.736,0.576,0.787
L4_LC4.bmp,9.943,36.187,0.095,1.758,0.569,0.759
L4_LC5.bmp,13.697,37.376,0.123,1.845,0.542,0.794
L4_LC5.bmp,12.751,47.917,0.07,1.865,0.536,0.761
L4_LC7.bmp,13.316,42.06,0.095,2.081,0.481,0.823
L4_LC7.bmp,13.316,42.06,0.095,2.081,0.481,0.823
L4_LD1.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LD1.bmp,3.40E-04,0.052,1,1,1,1
L4_LD10.bmp,3.40E-04,0.052,1,1,1,1
L4_LD10.bmp,13.4,35.791,0.131,1.997,0.501,0.79
L4_LD12.bmp,10.82,30.662,0.145,2.05,0.488,0.846
L4_LD12.bmp,0.001,0.126,0.809,3,0.333,1
L4_LD13.bmp,10.794,40.237,0.084,2.078,0.481,0.802
L4_LD13.bmp,3.40E-04,0.052,1,1,1,1
L4_LD18.bmp,9.557,26.968,0.165,1.882,0.531,0.822
L4_LD18.bmp,8.889,33.047,0.102,1.915,0.522,0.807
L4_LD3.bmp,0.002,0.183,0.769,2.023,0.494,0.706
L4_LD3.bmp,3.40E-04,0.052,1,1,1,1
L4_LD4.bmp,3.40E-04,0.052,1,1,1,1
L4_LD4.bmp,10.966,31.607,0.138,1.747,0.572,0.819
L4_LD7.bmp,13.484,33.733,0.149,1.651,0.606,0.817
L4_LD7.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LD9.bmp,12.637,42.975,0.086,1.833,0.545,0.796
L4_LD9.bmp,0.006,0.593,0.219,4.873,0.205,0.5
L4_LE1.bmp,12.422,41.796,0.089,1.821,0.549,0.788
L4_LE1.bmp,13.075,36.246,0.125,1.793,0.558,0.804
L4_LE11.bmp,14.761,36.29,0.141,1.686,0.593,0.793
L4_LE11.bmp,3.40E-04,0.052,1,1,1,1
L4_LE13.bmp,8.488,24.235,0.182,1.714,0.583,0.837
L4_LE13.bmp,7.955,31.984,0.098,1.751,0.571,0.812
L4_LE14.bmp,0.002,0.156,0.873,2.308,0.433,0.769
L4_LE14.bmp,3.40E-04,0.052,1,1,1,1
L4_LE15.bmp,3.40E-04,0.052,1,1,1,1
L4_LE15.bmp,12.112,41.11,0.09,1.93,0.518,0.83
L4_LE18.bmp,11.191,33.285,0.127,1.991,0.502,0.795
L4_LE18.bmp,10.443,42.135,0.074,2.036,0.491,0.77
L4_LE3.bmp,11.03,39.402,0.089,2.03,0.493,0.776
L4_LE3.bmp,11.03,39.413,0.089,2.03,0.493,0.776
L4_LE7.bmp,3.40E-04,0.052,1,1,1,1
L4_LE7.bmp,16.739,49.118,0.087,1.747,0.573,0.786
L4_LE8.bmp,12.503,34.092,0.135,1.836,0.545,0.818
L4_LE8.bmp,11.696,42.508,0.081,1.856,0.539,0.79
L4_LF1.bmp,10.145,34.652,0.106,1.898,0.527,0.784
L4_LF1.bmp,3.40E-04,0.052,1,1,1,1
L4_LF10.bmp,15.713,40.087,0.123,1.754,0.57,0.756
L4_LF10.bmp,14.741,55.132,0.061,1.755,0.57,0.731
L4_LF11.bmp,3.40E-04,0.052,1,1,1,1
L4_LF11.bmp,12.955,46.598,0.075,1.928,0.519,0.761
L4_LF17.bmp,0.002,0.156,0.873,1,1,0.714
L4_LF17.bmp,9.416,34.657,0.099,1.99,0.503,0.798
L4_LF18.bmp,6.80E-04,0.089,1,2,0.5,1
L4_LF18.bmp,10.079,38.491,0.085,1.969,0.508,0.79
L4_LF3.bmp,17.009,41.285,0.125,1.911,0.523,0.773
L4_LF3.bmp,17.009,41.285,0.125,1.911,0.523,0.773
L4_LF5.bmp,14.784,50.579,0.073,2.021,0.495,0.773
L4_LF5.bmp,15.641,40.781,0.118,1.992,0.502,0.804
L4_LF6.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LF6.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LF8.bmp,0.001,0.115,0.967,3,0.333,1
L4_LF8.bmp,6.80E-04,0.089,1,2,0.5,1
L4_LG11.bmp,0.002,0.215,0.647,2.423,0.413,0.824
L4_LG11.bmp,12.777,36.299,0.122,2.056,0.486,0.817
L4_LG12.bmp,8.654,28.803,0.131,1.795,0.557,0.821
L4_LG12.bmp,7.916,32.579,0.094,1.83,0.547,0.787
L4_LG15.bmp,10.688,32.507,0.127,1.878,0.533,0.809
L4_LG15.bmp,9.956,39.12,0.082,1.905,0.525,0.778
L4_LG18.bmp,9.587,35.152,0.097,1.914,0.523,0.793
L4_LG18.bmp,9.587,35.163,0.097,1.914,0.523,0.793
L4_LG2.bmp,11.068,26.039,0.205,1.53,0.654,0.865
L4_LG2.bmp,11.068,26.039,0.205,1.53,0.654,0.865
L4_LG3.bmp,11.729,43.409,0.078,1.69,0.592,0.755
L4_LG3.bmp,6.80E-04,0.078,1,2,0.5,1
L4_LG8.bmp,12.336,44.384,0.079,1.975,0.506,0.748
L4_LG8.bmp,13.115,38.671,0.11,1.945,0.514,0.772
L4_LH1.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LH1.bmp,10.224,41.886,0.073,2.095,0.477,0.752
L4_LH14.bmp,11.702,32.592,0.138,1.88,0.532,0.823
L4_LH14.bmp,10.997,40.24,0.085,1.912,0.523,0.79
L4_LH17.bmp,9.02,39.079,0.074,2.09,0.478,0.75
L4_LH17.bmp,9.02,39.079,0.074,2.09,0.478,0.75
L4_LH3.bmp,0.002,0.156,0.873,1,1,0.714
L4_LH3.bmp,9.19,25.931,0.172,2.015,0.496,0.845
L4_LH6.bmp,12.031,42.339,0.084,1.858,0.538,0.786
L4_LH6.bmp,0.002,0.193,0.686,1.528,0.655,0.667
L4_LH9.bmp,9.882,39.783,0.078,2.189,0.457,0.798
L4_LH9.bmp,9.882,39.783,0.078,2.189,0.457,0.798
L4_LI13.bmp,6.80E-04,0.089,1,2,0.5,1
L4_LI13.bmp,9.428,33.738,0.104,2.154,0.464,0.781
L4_LI14.bmp,10.928,32.353,0.131,2.115,0.473,0.828
L4_LI14.bmp,10.341,38.54,0.087,2.163,0.462,0.803
L4_LI16.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L4_LI16.bmp,6.961,34.778,0.072,2.271,0.44,0.749
L4_LI18.bmp,8.277,30.112,0.115,1.876,0.533,0.802
L4_LI18.bmp,3.40E-04,0.052,1,1,1,1
L4_LI4.bmp,3.40E-04,0.052,1,1,1,1
L4_LI4.bmp,3.40E-04,0.052,1,1,1,1
L4_LI5.bmp,12.086,35.317,0.122,2.126,0.47,0.782
L4_LI5.bmp,12.086,35.317,0.122,2.126,0.47,0.782
L4_LI6.bmp,11.298,34.619,0.118,2.083,0.48,0.793
L4_LI6.bmp,11.298,34.619,0.118,2.083,0.48,0.793
L4_LI8.bmp,8.662,25.404,0.169,1.952,0.512,0.845
L4_LI8.bmp,6.80E-04,0.089,1,2,0.5,1
L4_LI9.bmp,11.447,30.781,0.152,2.008,0.498,0.843
L4_LI9.bmp,10.813,36.586,0.102,2.039,0.49,0.816
L4_LJ1.bmp,0.001,0.104,1,1,1,1
L4_LJ1.bmp,9.086,37.588,0.081,2.221,0.45,0.761
L4_LJ10.bmp,10.373,37.532,0.093,2.302,0.434,0.803
L4_LJ10.bmp,11.102,32.02,0.136,2.255,0.443,0.831
L4_LJ12A.bmp,3.40E-04,0.052,1,1,1,1
L4_LJ12A.bmp,16.966,38.215,0.146,1.578,0.634,0.841
L4_LJ12B.bmp,7.794,33.857,0.085,1.671,0.598,0.766
L4_LJ12B.bmp,7.794,33.857,0.085,1.671,0.598,0.766
L4_LJ14.bmp,14.004,36.803,0.13,2.032,0.492,0.809
L4_LJ14.bmp,0.002,0.193,0.686,2.153,0.464,0.667
L4_LJ15.bmp,0.001,0.13,1,2.031,0.492,0.8
L4_LJ15.bmp,15.927,44.744,0.1,1.825,0.548,0.806
L4_LJ18.bmp,3.40E-04,0.052,1,1,1,1
L4_LJ18.bmp,9.727,35.282,0.098,2.088,0.479,0.803
L4_LJ5.bmp,10.193,38.186,0.088,1.884,0.531,0.776
L4_LJ5.bmp,10.796,31.382,0.138,1.863,0.537,0.797
L4_LJ7.bmp,3.40E-04,0.052,1,1,1,1
L4_LJ7.bmp,10.204,40.076,0.08,2.043,0.489,0.775
L4_LJ9.bmp,5.547,30.783,0.074,1.956,0.511,0.721
L4_LJ9.bmp,6.80E-04,0.089,1,2,0.5,1
L4_LK15.bmp,10.738,34.35,0.114,1.82,0.549,0.766
L4_LK15.bmp,0.003,0.347,0.319,9,0.111,1
L4_LK17.bmp,0.002,0.167,0.916,1.124,0.89,0.8
L4_LK17.bmp,3.40E-04,0.052,1,1,1,1
L4_LK2.bmp,10.197,30.066,0.142,2.015,0.496,0.842
L4_LK2.bmp,10.197,30.077,0.142,2.015,0.496,0.842
L4_LK3.bmp,6.876,26.855,0.12,2.169,0.461,0.812
L4_LK3.bmp,0.002,0.193,0.686,2.519,0.397,0.706
L4_LK4.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LK4.bmp,3.40E-04,0.052,1,1,1,1
L4_LK5.bmp,0.002,0.156,0.873,2.188,0.457,0.714
L4_LK5.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_LK8.bmp,8.367,32.667,0.099,2.141,0.467,0.79
L4_LK8.bmp,9.13,29.971,0.128,2.099,0.476,0.813
L4_LK9.bmp,0.001,0.141,0.857,1.468,0.681,0.8
L4_LK9.bmp,12.917,30.638,0.173,1.982,0.505,0.835
L4_RA10.bmp,3.40E-04,0.052,1,1,1,1
L4_RA10.bmp,11.382,42.261,0.08,2.013,0.497,0.751
L4_RA11.bmp,0.008,0.814,0.155,3.076,0.325,0.623
L4_RA11.bmp,0.001,0.163,0.645,4,0.25,1
L4_RA12.bmp,0.003,0.272,0.521,2.006,0.499,0.667
L4_RA12.bmp,0.002,0.193,0.686,2.519,0.397,0.706
L4_RA13.bmp,6.23,22.736,0.151,2.043,0.489,0.823
L4_RA13.bmp,5.665,26.777,0.099,2.173,0.46,0.801
L4_RA14.bmp,10.652,29.708,0.152,1.634,0.612,0.79
L4_RA14.bmp,9.931,34.407,0.105,1.633,0.613,0.757
L4_RA17.bmp,11.835,34.456,0.125,2.135,0.468,0.808
L4_RA17.bmp,0.002,0.178,0.674,2.61,0.383,0.769
L4_RA3.bmp,0.001,0.115,0.967,3,0.333,1
L4_RA3.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L4_RA5.bmp,19.526,43.42,0.13,1.846,0.542,0.806
L4_RA5.bmp,18.498,53.235,0.082,1.871,0.534,0.788
L4_RA6.bmp,9.948,31.08,0.129,2.33,0.429,0.747
L4_RA6.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RA8.bmp,10.257,30.439,0.139,1.992,0.502,0.824
L4_RA8.bmp,9.529,38.667,0.08,2.03,0.493,0.785
L4_RB10.bmp,14.42,34.18,0.155,1.747,0.572,0.809
L4_RB10.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RB12.bmp,14.636,47.024,0.083,1.849,0.541,0.778
L4_RB12.bmp,3.40E-04,0.052,1,1,1,1
L4_RB14.bmp,11.76,29.878,0.166,1.946,0.514,0.862
L4_RB14.bmp,11.76,29.878,0.166,1.946,0.514,0.862
L4_RB15.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RB15.bmp,15.28,49.31,0.079,1.849,0.541,0.816
L4_RB16.bmp,11.187,31.664,0.14,1.882,0.531,0.83
L4_RB16.bmp,11.187,31.664,0.14,1.882,0.531,0.83
L4_RB18.bmp,11.362,36.344,0.108,1.924,0.52,0.811
L4_RB18.bmp,10.626,38.288,0.091,1.952,0.512,0.798
L4_RB2.bmp,11.674,31.045,0.152,1.996,0.501,0.824
L4_RB2.bmp,11.674,31.045,0.152,1.996,0.501,0.824
L4_RB3.bmp,14.093,32.894,0.164,2.039,0.491,0.865
L4_RB3.bmp,14.093,32.894,0.164,2.039,0.491,0.865
L4_RB5.bmp,12.091,38.268,0.104,1.949,0.513,0.829
L4_RB5.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RC1.bmp,10.504,37.84,0.092,2.139,0.467,0.774
L4_RC1.bmp,10.504,37.84,0.092,2.139,0.467,0.774
L4_RC10.bmp,3.40E-04,0.052,1,1,1,1
L4_RC10.bmp,0.005,0.402,0.37,2.42,0.413,0.528
L4_RC11.bmp,13.326,34.012,0.145,1.822,0.549,0.822
L4_RC11.bmp,12.591,44.076,0.081,1.842,0.543,0.798
L4_RC13.bmp,10.984,40.476,0.084,1.986,0.503,0.79
L4_RC13.bmp,11.801,33.395,0.133,1.947,0.514,0.816
L4_RC16.bmp,12.442,30.837,0.164,1.786,0.56,0.79
L4_RC16.bmp,11.824,40.392,0.091,1.784,0.56,0.775
L4_RC3.bmp,5.07,20.987,0.145,2.167,0.462,0.839
L4_RC3.bmp,5.07,20.987,0.145,2.167,0.462,0.839
L4_RC6.bmp,11.74,39.787,0.093,1.843,0.543,0.784
L4_RC6.bmp,11.74,39.787,0.093,1.843,0.543,0.784
L4_RC8.bmp,0.004,0.376,0.393,1.46,0.685,0.605
L4_RC8.bmp,13.52,47.843,0.074,1.594,0.627,0.747
L4_RC9.bmp,8.953,34.464,0.095,1.722,0.581,0.773
L4_RC9.bmp,0.007,0.731,0.16,15.587,0.064,0.69
L4_RD11.bmp,0.003,0.31,0.355,8,0.125,1
L4_RD11.bmp,15.176,37.262,0.137,2.055,0.487,0.81
L4_RD14.bmp,8.546,26.323,0.155,1.889,0.529,0.812
L4_RD14.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RD15.bmp,10.371,41.472,0.076,2.294,0.436,0.776
L4_RD15.bmp,10.371,41.462,0.076,2.294,0.436,0.776
L4_RD16.bmp,10.458,31.055,0.136,2.009,0.498,0.815
L4_RD16.bmp,3.40E-04,0.052,1,1,1,1
L4_RD17.bmp,3.40E-04,0.052,1,1,1,1
L4_RD17.bmp,12.271,41.418,0.09,1.918,0.521,0.779
L4_RD2.bmp,14.468,49.359,0.075,1.805,0.554,0.749
L4_RD2.bmp,14.468,49.359,0.075,1.805,0.554,0.749
L4_RD5.bmp,11.034,36.741,0.103,2.321,0.431,0.841
L4_RD5.bmp,10.351,39.402,0.084,2.377,0.421,0.819
L4_RD6.bmp,12.647,32.046,0.155,2.074,0.482,0.812
L4_RD6.bmp,12.647,32.046,0.155,2.074,0.482,0.812
L4_RD8.bmp,0.005,0.308,0.674,1.201,0.833,0.75
L4_RD8.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RE12.bmp,14.735,34.136,0.159,1.792,0.558,0.826
L4_RE12.bmp,3.40E-04,0.052,1,1,1,1
L4_RE16.bmp,0.001,0.126,0.809,3,0.333,1
L4_RE16.bmp,15.409,34.391,0.164,1.803,0.555,0.823
L4_RE17.bmp,3.40E-04,0.052,1,1,1,1
L4_RE17.bmp,8.885,38.237,0.076,1.845,0.542,0.751
L4_RE2.bmp,9.537,35.54,0.095,2.061,0.485,0.763
L4_RE2.bmp,9.537,35.529,0.095,2.061,0.485,0.763
L4_RE4.bmp,12.859,50.8,0.063,1.914,0.523,0.73
L4_RE4.bmp,12.859,50.8,0.063,1.914,0.523,0.73
L4_RE5.bmp,6.80E-04,0.078,1,2,0.5,1
L4_RE5.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RE6.bmp,14.578,43.273,0.098,1.756,0.569,0.784
L4_RE6.bmp,15.334,38.706,0.129,1.746,0.573,0.799
L4_RE9.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RE9.bmp,13.161,39.686,0.105,2.102,0.476,0.806
L4_RF12.bmp,3.40E-04,0.052,1,1,1,1
L4_RF12.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L4_RF13.bmp,13.672,34.404,0.145,1.984,0.504,0.823
L4_RF13.bmp,12.772,43.064,0.087,2.027,0.493,0.791
L4_RF14.bmp,3.40E-04,0.052,1,1,1,1
L4_RF14.bmp,14.756,41.57,0.107,1.888,0.53,0.747
L4_RF15.bmp,13.233,49.796,0.067,2.606,0.384,0.771
L4_RF15.bmp,13.233,49.796,0.067,2.606,0.384,0.771
L4_RF16.bmp,12.199,45.632,0.074,2.262,0.442,0.761
L4_RF16.bmp,12.956,38.709,0.109,2.207,0.453,0.779
L4_RF2.bmp,3.40E-04,0.052,1,1,1,1
L4_RF2.bmp,10.24,38.019,0.089,2.039,0.49,0.809
L4_RF4.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RF4.bmp,6.955,31.548,0.088,2.311,0.433,0.764
L4_RF7.bmp,12.367,35.657,0.122,1.919,0.521,0.758
L4_RF7.bmp,12.367,35.657,0.122,1.919,0.521,0.758
L4_RF9.bmp,13.556,37.313,0.122,1.83,0.546,0.796
L4_RF9.bmp,12.733,43.303,0.085,1.85,0.541,0.77
L4_RG1.bmp,3.40E-04,0.052,1,1,1,1
L4_RG1.bmp,13.736,37.117,0.125,1.984,0.504,0.807
L4_RG10.bmp,13.644,32.956,0.158,1.878,0.532,0.813
L4_RG10.bmp,13.644,32.956,0.158,1.878,0.532,0.813
L4_RG13.bmp,7.188,39.055,0.059,2.598,0.385,0.735
L4_RG13.bmp,0.004,0.313,0.48,2.365,0.423,0.629
L4_RG14.bmp,3.40E-04,0.052,1,1,1,1
L4_RG14.bmp,0.001,0.13,1,2.031,0.492,0.8
L4_RG16.bmp,7.217,25.867,0.136,2.338,0.428,0.781
L4_RG16.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L4_RG17.bmp,6.56,28.194,0.104,2.013,0.497,0.722
L4_RG17.bmp,5.895,35.194,0.06,2.116,0.472,0.681
L4_RG4.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RG4.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RG7.bmp,3.40E-04,0.052,1,1,1,1
L4_RG7.bmp,10.226,37.422,0.092,1.868,0.535,0.771
L4_RG9.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RG9.bmp,0.001,0.141,0.857,2,0.5,0.8
L4_RH10.bmp,12.49,40.84,0.094,1.992,0.502,0.821
L4_RH10.bmp,13.182,33.172,0.151,1.958,0.511,0.851
L4_RH11.bmp,13.892,36.605,0.13,1.735,0.576,0.777
L4_RH11.bmp,13.892,36.605,0.13,1.735,0.576,0.777
L4_RH12.bmp,13.656,51.694,0.064,1.976,0.506,0.724
L4_RH12.bmp,0.002,0.178,0.674,2.61,0.383,0.769
L4_RH13.bmp,6.479,32.667,0.076,1.989,0.503,0.749
L4_RH13.bmp,6.479,32.667,0.076,1.989,0.503,0.749
L4_RH15.bmp,12.945,36.75,0.12,2.177,0.459,0.788
L4_RH15.bmp,12.945,36.75,0.12,2.177,0.459,0.788
L4_RH16.bmp,9.033,27.229,0.153,1.922,0.52,0.835
L4_RH16.bmp,9.033,27.229,0.153,1.922,0.52,0.835
L4_RH18.bmp,9.771,30.563,0.131,2.213,0.452,0.816
L4_RH18.bmp,3.40E-04,0.052,1,1,1,1
L4_RH2.bmp,10.846,41.074,0.081,2.169,0.461,0.778
L4_RH2.bmp,0.001,0.104,1,1.464,0.683,0.857
L4_RH4.bmp,12.923,31.9,0.16,2.069,0.483,0.827
L4_RH4.bmp,12.166,43.352,0.081,2.103,0.475,0.795
L4_RH5.bmp,3.40E-04,0.052,1,1,1,1
L4_RH5.bmp,11.056,28.17,0.175,2.113,0.473,0.829
L4_RH7.bmp,12.783,45.811,0.077,2.086,0.479,0.746
L4_RH7.bmp,13.606,37.56,0.121,2.063,0.485,0.778
L4_RH8.bmp,11.538,42.307,0.081,1.847,0.541,0.765
L4_RH8.bmp,11.538,42.307,0.081,1.847,0.541,0.765
L4_RI1.bmp,9.454,26.108,0.174,1.984,0.504,0.845
L4_RI1.bmp,8.907,34.357,0.095,1.977,0.506,0.814
L4_RI10.bmp,9.192,40.091,0.072,2.296,0.436,0.73
L4_RI10.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RI11.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L4_RI11.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RI12.bmp,12.972,41.497,0.095,1.84,0.543,0.784
L4_RI12.bmp,3.40E-04,0.052,1,1,1,1
L4_RI15.bmp,11.072,38.812,0.092,1.909,0.524,0.799
L4_RI15.bmp,11.072,38.812,0.092,1.909,0.524,0.799
L4_RI17.bmp,3.40E-04,0.052,1,1,1,1
L4_RI17.bmp,3.40E-04,0.052,1,1,1,1
L4_RI2.bmp,8.437,27.882,0.136,1.99,0.503,0.79
L4_RI2.bmp,8.437,27.882,0.136,1.99,0.503,0.79
L4_RI3.bmp,10.914,37.533,0.097,1.8,0.556,0.803
L4_RI3.bmp,0.002,0.156,0.873,2.308,0.433,0.769
L4_RI7.bmp,9.93,29.991,0.139,1.977,0.506,0.803
L4_RI7.bmp,9.93,29.991,0.139,1.977,0.506,0.803
L4_RJ10.bmp,15.816,37.451,0.142,1.681,0.595,0.811
L4_RJ10.bmp,15.098,47.391,0.084,1.684,0.594,0.786
L4_RJ13.bmp,9.02,39.079,0.074,2.09,0.478,0.75
L4_RJ13.bmp,9.02,39.079,0.074,2.09,0.478,0.75
L4_RJ3.bmp,10.223,34.493,0.108,2.479,0.403,0.765
L4_RJ3.bmp,9.336,42.486,0.065,2.548,0.392,0.758
L4_RJ4.bmp,14.413,36.261,0.138,1.895,0.528,0.818
L4_RJ4.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RJ6.bmp,12.137,32.52,0.144,1.684,0.594,0.807
L4_RJ6.bmp,12.137,32.52,0.144,1.684,0.594,0.807
L4_RJ8.bmp,0.002,0.193,0.572,3.053,0.328,0.625
L4_RJ8.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RK1.bmp,8.947,31.849,0.111,1.676,0.597,0.74
L4_RK1.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RK10.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RK10.bmp,9.812,31.743,0.122,2.057,0.486,0.76
L4_RK11.bmp,0.003,0.31,0.355,8,0.125,1
L4_RK11.bmp,8.859,28.073,0.141,1.905,0.525,0.816
L4_RK12.bmp,11.49,33.681,0.127,1.774,0.564,0.807
L4_RK12.bmp,11.49,33.681,0.127,1.774,0.564,0.807
L4_RK13.bmp,0.006,0.428,0.42,1.622,0.617,0.679
L4_RK13.bmp,3.40E-04,0.052,1,1,1,1
L4_RK14.bmp,6.80E-04,0.089,1,2,0.5,1
L4_RK14.bmp,11.524,42.427,0.08,1.912,0.523,0.735
L4_RK16.bmp,7.234,26.602,0.128,1.915,0.522,0.795
L4_RK16.bmp,7.234,26.613,0.128,1.915,0.522,0.795
L4_RK18.bmp,0.002,0.193,0.572,3.053,0.328,0.625
L4_RK18.bmp,9.318,28.34,0.146,2.047,0.488,0.794
L4_RK6.bmp,3.40E-04,0.052,1,1,1,1
L4_RK6.bmp,10.868,32.693,0.128,1.618,0.618,0.78
L4_RK7.bmp,9.609,30.209,0.132,2.273,0.44,0.811
L4_RK7.bmp,8.904,35.777,0.087,2.296,0.435,0.773
