DATA_NAME	PC1	PC2	PC3	PC4	PC5	PC6
L4_RG13_1	-8.254941e-02	-2.994145e-02	5.025580e-02	-2.774587e-02	-1.161436e-02	2.707002e-02
L4_RG14_1	-9.211183e-03	-5.896323e-02	-1.065794e-02	8.392872e-04	-3.264312e-02	-3.100215e-02
L4_RG16_1	-8.716789e-02	-1.073144e-02	3.746582e-02	-5.394689e-02	4.571556e-02	4.663841e-02
L4_RG17_1	-8.644864e-02	-5.137463e-02	3.325925e-02	2.528015e-02	4.340067e-05	-3.133125e-02
L4_RG4_1	-1.834889e-02	5.316463e-02	-2.803352e-02	1.861302e-02	-1.155536e-02	-1.068019e-02
L4_RG7_1	-6.600994e-02	3.743852e-02	3.938226e-02	-5.247448e-02	-1.029698e-02	1.745928e-02
L4_RG9_1	-7.191293e-02	2.907233e-04	1.510238e-02	1.875119e-02	-1.648592e-02	2.199875e-02
L4_RH10_1	-4.753780e-02	-8.643167e-03	4.459535e-02	4.651339e-05	-1.584103e-02	1.908636e-02
L4_RH11_1	-4.857573e-02	5.056120e-02	5.002924e-02	-3.064247e-02	-1.211039e-02	3.716376e-02
L4_RH12_1	-6.183129e-02	1.631866e-02	5.660408e-02	-9.488916e-03	-1.974894e-02	1.890390e-02
L4_RH13_1	-7.421693e-02	-3.141126e-02	3.545351e-02	1.659480e-02	2.917853e-02	3.401629e-02
L4_RH15_1	-1.003415e-01	-1.584859e-02	2.277380e-02	-1.419316e-02	-1.209167e-03	2.290891e-02
L4_RH16_1	-6.813223e-02	-1.780125e-02	3.120374e-02	1.317316e-02	2.197795e-02	1.654366e-02
L4_RH18_1	-5.731896e-02	-1.782721e-02	3.518943e-02	1.883536e-02	-5.148583e-03	-1.152174e-02
L4_RH2_1	-7.449606e-02	-1.776406e-02	2.624479e-02	6.942653e-03	-1.535327e-03	4.570271e-03
L4_RH4_1	-2.861294e-02	-4.351813e-02	-8.103204e-03	-2.333248e-02	-4.188455e-02	-1.221722e-03
L4_RH5_1	-4.224953e-02	-5.070334e-03	1.516948e-02	-1.042589e-02	-6.147530e-02	2.515371e-02
L4_RH7_1	-1.049495e-01	-2.891377e-02	1.615445e-02	7.029302e-02	1.620678e-02	-5.290372e-02
L4_RH8_1	-5.186844e-02	3.482203e-02	2.899287e-02	-1.370336e-02	-2.450170e-02	1.940440e-02
L4_RI1_1	-3.521190e-02	-1.292686e-04	6.707341e-02	5.273486e-03	-2.020438e-02	9.401253e-03
L4_RI10_1	-6.475191e-02	-3.740912e-02	3.379236e-02	1.370038e-02	7.279120e-03	-1.235873e-02
L4_RI11_1	2.336406e-01	1.298757e-01	-2.615417e-02	4.178183e-02	-1.157531e-02	-2.363781e-02
L4_RI12_1	-4.053287e-02	2.322196e-02	5.334985e-02	2.569885e-02	-3.731757e-02	3.703938e-02
L4_RI15_1	-1.962359e-02	-2.993023e-02	-3.025174e-02	4.785324e-03	-1.857561e-02	-4.116232e-02
L4_RI17_1	7.383407e-02	-6.524857e-02	-1.130412e-02	-1.320761e-02	-6.391375e-02	1.570875e-02
L4_RI2_1	-8.490525e-02	-3.820130e-03	-5.114731e-02	-1.616271e-02	-5.182891e-03	-2.568681e-02
L4_RI3_1	-1.152584e-03	-1.196191e-02	-5.731294e-02	1.398169e-02	-1.373994e-02	-1.743015e-02
L4_RI7_1	-2.745763e-02	-4.721640e-02	-2.608414e-02	7.437917e-03	-1.107986e-02	-4.325733e-02
L4_RJ10_1	-2.413164e-02	-4.772783e-02	-1.222188e-01	-3.248296e-02	-4.469843e-02	-5.247190e-03
L4_RJ13_1	-6.351653e-02	-2.106081e-02	2.455323e-02	3.228489e-02	9.578013e-03	-3.545369e-03
L4_RJ3_1	-8.709185e-02	-5.717424e-02	2.387365e-02	3.569016e-03	1.974077e-02	-5.551362e-02
L4_RJ4_1	-5.998584e-02	1.182613e-02	4.054495e-02	1.579272e-02	-2.606365e-02	1.661452e-02
L4_RJ6_1	9.480647e-02	-7.438305e-02	-5.221674e-02	2.158420e-02	-1.446366e-02	7.854925e-03
L4_RJ8_1	-4.453062e-02	-5.814967e-02	5.103190e-02	3.759621e-02	-8.734311e-03	3.017437e-03
L4_RK1_1	-1.972820e-02	-1.712289e-02	-1.084408e-01	7.135620e-03	-7.262685e-02	4.192356e-02
L4_RK10_1	-5.752073e-02	1.074943e-03	5.125016e-02	1.819026e-02	-2.839476e-02	3.735597e-02
L4_RK11_1	9.870151e-02	-8.194700e-02	-1.016029e-01	1.389321e-03	-1.095164e-02	-6.502406e-02
L4_RK12_1	-7.145985e-02	3.999596e-02	4.355842e-02	-1.848651e-02	-2.120544e-02	2.889525e-02
L4_RK13_1	-6.291369e-02	3.426946e-03	5.046425e-02	2.271170e-02	-1.952032e-02	1.481804e-02
L4_RK14_1	6.797067e-02	8.849766e-02	-1.921022e-02	-8.086658e-02	-6.686811e-02	8.237118e-03
L4_RK16_1	-5.878807e-02	8.770234e-03	7.088748e-03	-2.203780e-03	1.725711e-03	-2.891548e-02
L4_RK18_1	-6.141762e-02	1.803457e-02	-8.600597e-03	-1.833869e-02	1.045512e-03	-2.427556e-03
L4_RK6_1	-8.337978e-02	4.765686e-02	-2.884703e-03	-3.256362e-02	8.781465e-03	-2.202065e-02
L4_RK7_1	-1.234439e-02	-7.208384e-02	-5.545265e-02	5.795410e-03	-3.382568e-02	4.647729e-03
